          x  Sw_0         p_0      Sw_1         p_1      Sw_2         p_2      Sw_3         p_3      Sw_4          p_4   C_0            C_1            C_2            C_3            C_4 
302  1510.0  0.251   71.120666  0.251000   71.120666  0.251000   71.120666  0.251000   71.120666  0.251000    71.120666   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
303  1515.0  0.251   70.394944  0.251000   70.394944  0.251000   70.394944  0.251000   70.394944  0.251000    70.394944   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
304  1520.0  0.251   69.669223  0.251000   69.669223  0.251000   69.669223  0.251000   69.669223  0.251000    69.669223   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
305  1525.0  0.251   68.943502  0.251000   68.943502  0.251000   68.943502  0.251000   68.943502  0.251000    68.943502   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
306  1530.0  0.251   68.217781  0.251000   68.217781  0.251000   68.217781  0.251000   68.217781  0.251000    68.217781   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
307  1535.0  0.251   67.492060  0.251000   67.492060  0.251000   67.492060  0.251000   67.492060  0.251000    67.492060   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
308  1540.0  0.251   66.766339  0.251000   66.766339  0.251000   66.766339  0.251000   66.766339  0.251000    66.766339   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
309  1545.0  0.251   66.040618  0.251000   66.040618  0.251000   66.040618  0.251000   66.040618  0.251000    66.040618   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
310  1550.0  0.251   65.314897  0.251000   65.314897  0.251000   65.314897  0.251000   65.314897  0.251000    65.314897   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
311  1555.0  0.251   64.589176  0.251000   64.589176  0.251000   64.589176  0.251000   64.589176  0.251000    64.589176   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
312  1560.0  0.251   63.863455  0.251000   63.863455  0.251000   63.863455  0.251000   63.863455  0.251000    63.863455   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
313  1565.0  0.251   63.137734  0.251000   63.137734  0.251000   63.137734  0.251000   63.137734  0.251000    63.137734   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
314  1570.0  0.251   62.412013  0.251000   62.412013  0.251000   62.412013  0.251000   62.412013  0.251000    62.412013   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
315  1575.0  0.251   61.686292  0.251000   61.686292  0.251000   61.686292  0.251000   61.686292  0.251000    61.686292   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
316  1580.0  0.251   60.960570  0.251000   60.960570  0.251000   60.960570  0.251000   60.960570  0.251000    60.960570   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
317  1585.0  0.251   60.234849  0.251000   60.234849  0.251000   60.234849  0.251000   60.234849  0.251000    60.234849   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
318  1590.0  0.251   59.509128  0.251000   59.509128  0.251000   59.509128  0.251000   59.509128  0.251000    59.509128   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
319  1595.0  0.251   58.783407  0.251000   58.783407  0.251000   58.783407  0.251000   58.783407  0.251000    58.783407   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
320  1600.0  0.251   58.057686  0.251000   58.057686  0.251000   58.057686  0.251000   58.057686  0.251000    58.057686   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
321  1605.0  0.251   57.331965  0.251000   57.331965  0.251000   57.331965  0.251000   57.331965  0.251000    57.331965   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
322  1610.0  0.251   56.606244  0.251000   56.606244  0.251000   56.606244  0.251000   56.606244  0.251000    56.606244   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
323  1615.0  0.251   55.880523  0.251000   55.880523  0.251000   55.880523  0.251000   55.880523  0.251000    55.880523   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
324  1620.0  0.251   55.154802  0.251000   55.154802  0.251000   55.154802  0.251000   55.154802  0.251000    55.154802   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
325  1625.0  0.251   54.429081  0.251000   54.429081  0.251000   54.429081  0.251000   54.429081  0.251000    54.429081   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
326  1630.0  0.251   53.703360  0.251000   53.703360  0.251000   53.703360  0.251000   53.703360  0.251000    53.703360   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
327  1635.0  0.251   52.977639  0.251000   52.977639  0.251000   52.977639  0.251000   52.977639  0.251000    52.977639   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
328  1640.0  0.251   52.251918  0.251000   52.251918  0.251000   52.251918  0.251000   52.251918  0.251000    52.251918   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
329  1645.0  0.251   51.526196  0.251000   51.526196  0.251000   51.526196  0.251000   51.526196  0.251000    51.526196   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
330  1650.0  0.251   50.800475  0.251000   50.800475  0.251000   50.800475  0.251000   50.800475  0.251000    50.800475   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
331  1655.0  0.251   50.074754  0.251000   50.074754  0.251000   50.074754  0.251000   50.074754  0.251000    50.074754   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
332  1660.0  0.251   49.349033  0.251000   49.349033  0.251000   49.349033  0.251000   49.349033  0.251000    49.349033   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
333  1665.0  0.251   48.623312  0.251000   48.623312  0.251000   48.623312  0.251000   48.623312  0.251000    48.623312   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
334  1670.0  0.251   47.897591  0.251000   47.897591  0.251000   47.897591  0.251000   47.897591  0.251000    47.897591   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
335  1675.0  0.251   47.171870  0.251000   47.171870  0.251000   47.171870  0.251000   47.171870  0.251000    47.171870   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
336  1680.0  0.251   46.446149  0.251000   46.446149  0.251000   46.446149  0.251000   46.446149  0.251000    46.446149   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
337  1685.0  0.251   45.720428  0.251000   45.720428  0.251000   45.720428  0.251000   45.720428  0.251000    45.720428   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
338  1690.0  0.251   44.994707  0.251000   44.994707  0.251000   44.994707  0.251000   44.994707  0.251000    44.994707   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
339  1695.0  0.251   44.268986  0.251000   44.268986  0.251000   44.268986  0.251000   44.268986  0.251000    44.268986   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
340  1700.0  0.251   43.543265  0.251000   43.543265  0.251000   43.543265  0.251000   43.543265  0.251000    43.543265   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
341  1705.0  0.251   42.817544  0.251000   42.817544  0.251000   42.817544  0.251000   42.817544  0.251000    42.817544   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
342  1710.0  0.251   42.091822  0.251000   42.091822  0.251000   42.091822  0.251000   42.091822  0.251000    42.091822   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
343  1715.0  0.251   41.366101  0.251000   41.366101  0.251000   41.366101  0.251000   41.366101  0.251000    41.366101   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
344  1720.0  0.251   40.640380  0.251000   40.640380  0.251000   40.640380  0.251000   40.640380  0.251000    40.640380   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
345  1725.0  0.251   39.914659  0.251000   39.914659  0.251000   39.914659  0.251000   39.914659  0.251000    39.914659   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
346  1730.0  0.251   39.188938  0.251000   39.188938  0.251000   39.188938  0.251000   39.188938  0.251000    39.188938   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
347  1735.0  0.251   38.463217  0.251000   38.463217  0.251000   38.463217  0.251000   38.463217  0.251000    38.463217   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
348  1740.0  0.251   37.737496  0.251000   37.737496  0.251000   37.737496  0.251000   37.737496  0.251000    37.737496   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
349  1745.0  0.251   37.011775  0.251000   37.011775  0.251000   37.011775  0.251000   37.011775  0.251000    37.011775   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
350  1750.0  0.251   36.286054  0.251000   36.286054  0.251000   36.286054  0.251000   36.286054  0.251000    36.286054   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
351  1755.0  0.251   35.560333  0.251000   35.560333  0.251000   35.560333  0.251000   35.560333  0.251000    35.560333   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
352  1760.0  0.251   34.834612  0.251000   34.834612  0.251000   34.834612  0.251000   34.834612  0.251000    34.834612   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
353  1765.0  0.251   34.108891  0.251000   34.108891  0.251000   34.108891  0.251000   34.108891  0.251000    34.108891   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
354  1770.0  0.251   33.383170  0.251000   33.383170  0.251000   33.383170  0.251000   33.383170  0.251000    33.383170   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
355  1775.0  0.251   32.657448  0.251000   32.657448  0.251000   32.657448  0.251000   32.657448  0.251000    32.657448   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
356  1780.0  0.251   31.931727  0.251000   31.931727  0.251000   31.931727  0.251000   31.931727  0.251000    31.931727   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
357  1785.0  0.251   31.206006  0.251000   31.206006  0.251000   31.206006  0.251000   31.206006  0.251000    31.206006   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
358  1790.0  0.251   30.480285  0.251000   30.480285  0.251000   30.480285  0.251000   30.480285  0.251000    30.480285   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
359  1795.0  0.251   29.754564  0.251000   29.754564  0.251000   29.754564  0.251000   29.754564  0.251000    29.754564   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
360  1800.0  0.251   29.028843  0.251000   29.028843  0.251000   29.028843  0.251000   29.028843  0.251000    29.028843   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
361  1805.0  0.251   28.303122  0.251000   28.303122  0.251000   28.303122  0.251000   28.303122  0.251000    28.303122   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
362  1810.0  0.251   27.577401  0.251000   27.577401  0.251000   27.577401  0.251000   27.577401  0.251000    27.577401   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
363  1815.0  0.251   26.851680  0.251000   26.851680  0.251000   26.851680  0.251000   26.851680  0.251000    26.851680   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
364  1820.0  0.251   26.125959  0.251000   26.125959  0.251000   26.125959  0.251000   26.125959  0.251000    26.125959   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
365  1825.0  0.251   25.400238  0.251000   25.400238  0.251000   25.400238  0.251000   25.400238  0.251000    25.400238   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
366  1830.0  0.251   24.674517  0.251000   24.674517  0.251000   24.674517  0.251000   24.674517  0.251000    24.674517   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
367  1835.0  0.251   23.948796  0.251000   23.948796  0.251000   23.948796  0.251000   23.948796  0.251000    23.948796   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
368  1840.0  0.251   23.223074  0.251000   23.223074  0.251000   23.223074  0.251000   23.223074  0.251000    23.223074   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
369  1845.0  0.251   22.497353  0.251000   22.497353  0.251000   22.497353  0.251000   22.497353  0.251000    22.497353   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
370  1850.0  0.251   21.771632  0.251000   21.771632  0.251000   21.771632  0.251000   21.771632  0.251000    21.771632   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
371  1855.0  0.251   21.045911  0.251000   21.045911  0.251000   21.045911  0.251000   21.045911  0.251000    21.045911   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
372  1860.0  0.251   20.320190  0.251000   20.320190  0.251000   20.320190  0.251000   20.320190  0.251000    20.320190   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
373  1865.0  0.251   19.594469  0.251000   19.594469  0.251000   19.594469  0.251000   19.594469  0.251000    19.594469   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
374  1870.0  0.251   18.868748  0.251000   18.868748  0.251000   18.868748  0.251000   18.868748  0.251000    18.868748   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
375  1875.0  0.251   18.143027  0.251000   18.143027  0.251000   18.143027  0.251000   18.143027  0.251000    18.143027   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
376  1880.0  0.251   17.417306  0.251000   17.417306  0.251000   17.417306  0.251000   17.417306  0.251000    17.417306   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
377  1885.0  0.251   16.691585  0.251000   16.691585  0.251000   16.691585  0.251000   16.691585  0.251000    16.691585   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
378  1890.0  0.251   15.965864  0.251000   15.965864  0.251000   15.965864  0.251000   15.965864  0.251000    15.965864   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
379  1895.0  0.251   15.240143  0.251000   15.240143  0.251000   15.240143  0.251000   15.240143  0.251000    15.240143   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
380  1900.0  0.251   14.514422  0.251000   14.514422  0.251000   14.514422  0.251000   14.514422  0.251000    14.514422   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
381  1905.0  0.251   13.788700  0.251000   13.788700  0.251000   13.788700  0.251000   13.788700  0.251000    13.788700   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
382  1910.0  0.251   13.062979  0.251000   13.062979  0.251000   13.062979  0.251000   13.062979  0.251000    13.062979   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
383  1915.0  0.251   12.337258  0.251000   12.337258  0.251000   12.337258  0.251000   12.337258  0.251000    12.337258   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
384  1920.0  0.251   11.611537  0.251000   11.611537  0.251000   11.611537  0.251000   11.611537  0.251000    11.611537   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
385  1925.0  0.251   10.885816  0.251000   10.885816  0.251000   10.885816  0.251000   10.885816  0.251000    10.885816   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
386  1930.0  0.251   10.160095  0.251000   10.160095  0.251000   10.160095  0.251000   10.160095  0.251000    10.160095   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
387  1935.0  0.251    9.434374  0.251000    9.434374  0.251000    9.434374  0.251000    9.434374  0.251000     9.434374   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
388  1940.0  0.251    8.708653  0.251000    8.708653  0.251000    8.708653  0.251000    8.708653  0.251000     8.708653   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
389  1945.0  0.251    7.982932  0.251000    7.982932  0.251000    7.982932  0.251000    7.982932  0.251000     7.982932   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
390  1950.0  0.251    7.257211  0.251000    7.257211  0.251000    7.257211  0.251000    7.257211  0.251000     7.257211   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
391  1955.0  0.251    6.531490  0.251000    6.531490  0.251000    6.531490  0.251000    6.531490  0.251000     6.531490   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
392  1960.0  0.251    5.805769  0.251000    5.805769  0.251000    5.805769  0.251000    5.805769  0.251000     5.805769   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
393  1965.0  0.251    5.080048  0.251000    5.080048  0.251000    5.080048  0.251000    5.080048  0.251000     5.080048   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
394  1970.0  0.251    4.354326  0.251000    4.354326  0.251000    4.354326  0.251000    4.354326  0.251000     4.354326   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
395  1975.0  0.251    3.628605  0.251000    3.628605  0.251000    3.628605  0.251000    3.628605  0.251000     3.628605   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
396  1980.0  0.251    2.902884  0.251000    2.902884  0.251000    2.902884  0.251000    2.902884  0.251000     2.902884   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
397  1985.0  0.251    2.177163  0.251000    2.177163  0.251000    2.177163  0.251000    2.177163  0.251000     2.177163   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
398  1990.0  0.251    1.451442  0.251000    1.451442  0.251000    1.451442  0.251000    1.451442  0.251000     1.451442   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
399  1995.0  0.251    0.725721  0.251000    0.725721  0.251000    0.725721  0.251000    0.725721  0.251000     0.725721   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
400  2000.0  0.251    0.000000  0.251000    0.000000  0.251000    0.000000  0.251000    0.000000  0.251000     0.000000   0.0   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
